provider_id,hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,rate_of_mortality,rate_of_complication,patient_experience,medicare_coverage,rank_value,abs_rank_value
140124,JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,COOK,3128646000,Acute Care Hospitals,Government - Local,Yes,0.8847,0.875,0.5744,0.7365,0.7676,0.7677
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,CUMBERLAND,8654467500,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8713,0.9303,0.6444,0.6246,0.7676,0.7677
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,BURKE,8285805000,Acute Care Hospitals,Proprietary,Yes,0.8723,0.8752,0.6744,0.6481,0.7675,0.7675
320017,LOVELACE WOMEN'S HOSPITAL,4701 MONTGOMERY BOULEVARD NE,ALBUQUERQUE,NM,87109,BERNALILLO,5057277805,Acute Care Hospitals,Government - State,Yes,0.893,0.9028,0.6222,0.6517,0.7674,0.7674
310022,VIRTUA WEST JERSEY HOSPITALS BERLIN,WHITEHORSE PIKE AND TOWNSEND AVENUE,BERLIN,NJ,8009,CAMDEN,8563223200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8833,0.9144,0.67,0.6014,0.7673,0.7673
180029,HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,HAZARD,KY,41701,PERRY,6064396600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8603,0.9298,0.6344,0.6445,0.7673,0.7673
190144,MINDEN MEDICAL CENTER,NO 1 MEDICAL PLAZA,MINDEN,LA,71055,WEBSTER,3183772321,Acute Care Hospitals,Proprietary,Yes,0.8733,0.9315,0.68,0.5838,0.7671,0.7672
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,TX,76132,TARRANT,8174335000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.881,0.9149,0.6944,0.5782,0.7671,0.7671
340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,NC,27889,BEAUFORT,2529754100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8703,0.8571,0.6811,0.6589,0.7669,0.7669
180080,BAPTIST HEALTH CORBIN,ONE TRILLIUM WAY,CORBIN,KY,40701,KNOX,6065281212,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.877,0.8865,0.65,0.6537,0.7668,0.7668
100150,LOWER KEYS MEDICAL CENTER,5900 COLLEGE ROAD,KEY WEST,FL,33040,MONROE,3052945531,Acute Care Hospitals,Proprietary,Yes,0.8773,0.9152,0.5933,0.6813,0.7668,0.7668
150005,HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,DANVILLE,IN,46122,HENDRICKS,3177454451,Acute Care Hospitals,Government - Local,Yes,0.8767,0.8817,0.6922,0.6162,0.7667,0.7667
340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,ROCKINGHAM,3366239711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8847,0.8652,0.65,0.6669,0.7667,0.7667
140160,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET,FREEPORT,IL,61032,STEPHENSON,8152354131,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8567,0.9141,0.6344,0.6605,0.7664,0.7664
390013,EVANGELICAL COMMUNITY HOSPITAL,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837,UNION,5705222200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8677,0.9067,0.66,0.6309,0.7663,0.7663
140015,BLESSING HOSPITAL,BROADWAY AT 11TH STREET,QUINCY,IL,62301,ADAMS,2172235811,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8633,0.9362,0.66,0.6054,0.7662,0.7662
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,Acute Care Hospitals,Proprietary,Yes,0.863,0.9361,0.6,0.6657,0.7662,0.7662
390217,EXCELA HEALTH FRICK HOSPITAL,508 SOUTH CHURCH STREET,MOUNT PLEASANT,PA,15666,WESTMORELAND,7245471500,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8843,0.8714,0.6644,0.6445,0.7662,0.7662
340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NEW HANOVER,9103437000,Acute Care Hospitals,Government - Local,Yes,0.8573,0.9434,0.6856,0.5778,0.766,0.7660
140155,PRESENCE ST MARYS HOSPITAL,500 W COURT ST,KANKAKEE,IL,60901,KANKAKEE,8159372490,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8817,0.9253,0.6467,0.6102,0.7659,0.7660
440189,REGIONAL HOSPITAL OF JACKSON,367 HOSPITAL BLVD,JACKSON,TN,38305,MADISON,7316612000,Acute Care Hospitals,Proprietary,Yes,0.8843,0.9141,0.6711,0.5942,0.7659,0.7659
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,THOMAS,2292282880,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8783,0.9322,0.67,0.583,0.7659,0.7659
360236,MERCY HOSPITAL CLERMONT,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,CLERMONT,5137328278,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8913,0.8674,0.6611,0.6437,0.7659,0.7659
340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,CARTERET,2528086000,Acute Care Hospitals,Proprietary,Yes,0.8647,0.884,0.6744,0.6401,0.7658,0.7658
180005,HIGHLANDS REGIONAL MEDICAL CENTER,5000 KENTUCKY ROUTE 321,PRESTONSBURG,KY,41653,FLOYD,6068868511,Acute Care Hospitals,Proprietary,Yes,0.8777,0.8828,0.63,0.6721,0.7657,0.7657
30055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,MOHAVE,9287572101,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.875,0.8896,0.6411,0.6565,0.7656,0.7656
310081,INSPIRA MEDICAL CENTER WOODBURY,509 N BROAD ST,WOODBURY,NJ,8096,GLOUCESTER,8566416616,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8733,0.9449,0.6178,0.6261,0.7655,0.7655
450147,DETAR HOSPITAL NAVARRO,506 E SAN ANTONIO ST,VICTORIA,TX,77902,VICTORIA,3615757441,Acute Care Hospitals,Proprietary,Yes,0.872,0.9576,0.6433,0.5886,0.7654,0.7654
110150,OCONEE REGIONAL MEDICAL CENTER,821 N COBB STREET  POST OFFICE BOX 690,MILLEDGEVILLE,GA,31061,BALDWIN,4784543550,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.9015,0.8073,0.68,0.6721,0.7652,0.7652
240213,HEALTHEAST WOODWINDS HOSPITAL,1925 WOODWINDS DRIVE,WOODBURY,MN,55125,WASHINGTON,6512326880,Acute Care Hospitals,Voluntary non-profit - Private,No,0.877,0.8514,0.7022,0.6297,0.7651,0.7651
520048,MERCY MEDICAL CENTER OF OSHKOSH,500 S OAKWOOD RD,OSHKOSH,WI,54904,WINNEBAGO,9202232000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8777,0.8763,0.6678,0.6385,0.7651,0.7651
100117,BAPTIST MEDICAL CENTER - BEACHES,1350 13TH AVE S,JACKSONVILLE BEACH,FL,32250,DUVAL,9042472900,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8673,0.9417,0.6689,0.5822,0.765,0.7650
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,MOORE,9107151000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.9007,0.8518,0.7,0.6074,0.765,0.7650
370089,NORTHEASTERN HEALTH SYSTEM,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465,CHEROKEE,9184560641,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.878,0.909,0.6456,0.6273,0.765,0.7650
100124,SANTA ROSA MEDICAL CENTER,6002 BERRYHILL RD,MILTON,FL,32570,SANTA ROSA,8506267762,Acute Care Hospitals,Proprietary,Yes,0.8733,0.9192,0.6144,0.6529,0.765,0.7650
440025,"LAUGHLIN MEMORIAL HOSPITAL, INC",1420 TUSCULUM BLVD,GREENEVILLE,TN,37745,GREENE,4237875000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8697,0.8523,0.6756,0.6621,0.7649,0.7649
110032,STEPHENS COUNTY HOSPITAL,163 HOSPITAL DRIVE,TOCCOA,GA,30577,STEPHENS,7062824250,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.872,0.9086,0.6567,0.6222,0.7648,0.7649
380002,ASANTE THREE RIVERS MEDICAL CENTER,500 SW RAMSEY AVENUE,GRANTS PASS,OR,97527,JOSEPHINE,5414727000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8617,0.8821,0.6622,0.6533,0.7648,0.7648
380051,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,MARION,5035615200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8667,0.9465,0.6567,0.5894,0.7648,0.7648
340023,PARK RIDGE HEALTH,100 HOSPITAL DRIVE,HENDERSONVILLE,NC,28792,HENDERSON,8286848501,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8733,0.8955,0.6911,0.599,0.7647,0.7647
450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,77802,BRAZOS,9797763912,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8823,0.9117,0.6711,0.5938,0.7647,0.7647
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Acute Care Hospitals,Proprietary,Yes,0.873,0.9416,0.5856,0.6585,0.7647,0.7647
80006,NANTICOKE MEMORIAL HOSPITAL,801 MIDDLEFORD RD,SEAFORD,DE,19973,SUSSEX,3026296611,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8867,0.9095,0.6622,0.6002,0.7646,0.7647
50272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,SAN BERNARDINO,9093355500,Acute Care Hospitals,Government - Federal,Yes,0.8583,0.9236,0.6656,0.611,0.7646,0.7646
60006,MONTROSE MEMORIAL HOSPITAL,800 S 3RD ST,MONTROSE,CO,81401,MONTROSE,9702492211,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.865,0.8521,0.6844,0.6569,0.7646,0.7646
450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS,1201 WEST FRANK STREET,LUFKIN,TX,75901,ANGELINA,9366348111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.874,0.9633,0.6433,0.5778,0.7646,0.7646
30103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,4803422000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.9003,0.9139,0.7089,0.535,0.7645,0.7645
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,7185795000,Acute Care Hospitals,Government - Local,Yes,0.8803,0.9027,0.5622,0.7129,0.7645,0.7645
30114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,5209013549,Acute Care Hospitals,Proprietary,Yes,0.877,0.9183,0.6156,0.6469,0.7645,0.7645
100132,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,33563,HILLSBOROUGH,8137571200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8773,0.9332,0.6611,0.5862,0.7645,0.7645
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,5185612000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.892,0.8767,0.6544,0.6345,0.7644,0.7644
180093,BAPTIST HEALTH MADISONVILLE,900 HOSPITAL DRIVE,MADISONVILLE,KY,42431,HOPKINS,2708255100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8623,0.8689,0.6822,0.6437,0.7643,0.7643
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,CUYAHOGA FALLS,OH,44223,SUMMIT,3309717000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8683,0.9337,0.6711,0.5838,0.7642,0.7642
340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,CATAWBA,8283226070,Acute Care Hospitals,Proprietary,Yes,0.856,0.9395,0.66,0.601,0.7641,0.7641
140127,ADVOCATE BROMENN MEDICAL CENTER,1304 FRANKLIN AVENUE,NORMAL,IL,61761,MCLEAN,3094541400,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8663,0.9048,0.6711,0.6142,0.7641,0.7641
100183,CORAL GABLES HOSPITAL,3100 DOUGLAS RD,CORAL GABLES,FL,33134,MIAMI-DADE,3054458461,Acute Care Hospitals,Proprietary,Yes,0.8813,0.9274,0.6478,0.5998,0.7641,0.7641
60004,PLATTE VALLEY MEDICAL CENTER,1600 PRAIRIE CENTER PARKWAY,BRIGHTON,CO,80601,ADAMS,3034981601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8763,0.8951,0.6667,0.6182,0.7641,0.7641
110198,NORTH FULTON HOSPITAL,3000 HOSPITAL BOULEVARD,ROSWELL,GA,30076,FULTON,7707512500,Acute Care Hospitals,Proprietary,Yes,0.8797,0.9611,0.61,0.6054,0.764,0.7641
150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,301 W HOMER ST,MICHIGAN CITY,IN,46360,LA PORTE,2198798511,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.867,0.9265,0.6444,0.6182,0.764,0.7640
390178,UPMC HORIZON,110 NORTH MAIN STREET,GREENVILLE,PA,16125,MERCER,7245882100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8767,0.9296,0.6233,0.6261,0.7639,0.7639
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,3302638100,Acute Care Hospitals,Government - Local,Yes,0.8827,0.8441,0.68,0.6485,0.7638,0.7638
450661,ODESSA REGIONAL MEDICAL CENTER,520 E 6TH STREET,ODESSA,TX,79761,ECTOR,4325828340,Acute Care Hospitals,Proprietary,Yes,0.8753,0.9478,0.6556,0.5766,0.7638,0.7638
670047,SIERRA PROVIDENCE EAST MEDICAL CENTER,3280 JOE BATTLE BLVD,EL PASO,TX,79938,EL PASO,9158567349,Acute Care Hospitals,Proprietary,Yes,0.8583,0.9564,0.6444,0.5962,0.7638,0.7638
120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HAWAII,8089323000,Acute Care Hospitals,Government - State,Yes,0.8737,0.8845,0.6356,0.6613,0.7638,0.7638
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,BEAUFORT,8435225200,Acute Care Hospitals,Government - Local,Yes,0.874,0.8966,0.6633,0.621,0.7637,0.7637
360354,"WEST CHESTER HOSPITAL, LLC",7700 UNIVERSITY DRIVE,WEST CHESTER,OH,45069,BUTLER,5132983000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8957,0.9051,0.6844,0.5694,0.7637,0.7637
670088,SCOTT & WHITE HOSPITAL- COLLEGE STATION,700 SCOTT & WHITE DRIVE,COLLEGE STATION,TX,77845,BRAZOS,9796913701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.882,0.8677,0.68,0.6246,0.7636,0.7636
110016,WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,TROUP,7068821411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8753,0.8578,0.6878,0.6329,0.7635,0.7635
10104,TRINITY MEDICAL CENTER,800 MONTCLAIR RD,BIRMINGHAM,AL,35213,JEFFERSON,2055921000,Acute Care Hospitals,Proprietary,Yes,0.8573,0.9357,0.68,0.5806,0.7634,0.7634
370020,MERCY HOSPITAL ADA,430 NORTH MONTE VISTA,ADA,OK,74820,PONTOTOC,5803322323,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.87,0.9354,0.6567,0.5914,0.7633,0.7634
380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,COOS,5412698111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.86,0.9096,0.6389,0.6449,0.7634,0.7634
360019,SUMMA BARBERTON HOSPITAL,155 5TH STREET N E,BARBERTON,OH,44203,SUMMIT,3306153000,Acute Care Hospitals,Proprietary,Yes,0.8887,0.9051,0.6311,0.6281,0.7633,0.7633
390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG,2545 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,LEHIGH,6104022273,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8907,0.9228,0.6433,0.5962,0.7632,0.7633
180009,KING'S DAUGHTERS' MEDICAL CENTER,2201 LEXINGTON AVENUE,ASHLAND,KY,41101,BOYD,6064084401,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8817,0.8764,0.6789,0.6158,0.7632,0.7632
510046,PRINCETON COMMUNITY HOSPITAL,122 12TH STREET,PRINCETON,WV,24740,MERCER,3044877260,Acute Care Hospitals,Government - Local,Yes,0.8743,0.8659,0.6533,0.6593,0.7632,0.7632
330235,AUBURN COMMUNITY HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,3152557011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8843,0.8871,0.5989,0.6817,0.763,0.7630
160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,WEBSTER,5155733101,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.874,0.879,0.6644,0.6345,0.763,0.7630
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,HARTSVILLE,SC,29550,DARLINGTON,8643392100,Acute Care Hospitals,Proprietary,Yes,0.889,0.9051,0.6367,0.621,0.7629,0.7630
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Acute Care Hospitals,Government - Federal,Yes,0.8643,0.8844,0.6256,0.6773,0.7629,0.7629
340184,HAYWOOD REGIONAL MEDICAL CENTER,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,HAYWOOD,8284567311,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8783,0.8912,0.6378,0.6441,0.7629,0.7629
10100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,BALDWIN,2519282375,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8643,0.9316,0.6733,0.5818,0.7628,0.7628
180019,MEADOWVIEW REGIONAL MEDICAL CENTER,989 MEDICAL PARK DRIVE,MAYSVILLE,KY,41056,MASON,6067595311,Acute Care Hospitals,Proprietary,Yes,0.8567,0.8796,0.6578,0.6565,0.7626,0.7627
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,SHELBY,9374985418,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8815,0.8917,0.6678,0.6094,0.7626,0.7626
100057,FLORIDA HOSPITAL WATERMAN,1000 WATERMAN WAY,TAVARES,FL,32778,LAKE,3522533300,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8697,0.9443,0.6478,0.5882,0.7625,0.7625
420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,HORRY,8433478037,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8763,0.8852,0.6667,0.6218,0.7625,0.7625
390079,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,BRADFORD,5708886666,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8933,0.9067,0.63,0.6198,0.7625,0.7625
60032,ROSE MEDICAL CENTER,4567 E 9TH AVENUE,DENVER,CO,80220,DENVER,3033202121,Acute Care Hospitals,Proprietary,Yes,0.886,0.9271,0.6622,0.5742,0.7624,0.7624
110005,NORTHSIDE HOSPITAL FORSYTH,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,GA,30041,FORSYTH,4048518700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.872,0.9436,0.6733,0.5606,0.7624,0.7624
230002,ST MARY MERCY HOSPITAL,36475 FIVE MILE ROAD,LIVONIA,MI,48154,WAYNE,7346554800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8897,0.9219,0.6433,0.5946,0.7624,0.7624
50313,SUTTER TRACY COMMUNITY HOSPITAL,1420 N TRACY BLVD,TRACY,CA,95376,SAN JOAQUIN,2098351500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.875,0.8542,0.6644,0.6549,0.7621,0.7621
360098,LAKE HEALTH,7590 AUBURN ROAD,CONCORD,OH,44077,LAKE,4409539600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.897,0.9175,0.6556,0.5782,0.762,0.7621
410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,RI,2891,WASHINGTON,4015966000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8803,0.8824,0.6533,0.6321,0.7621,0.7620
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE,ENID,OK,73701,GARFIELD,5802332300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8717,0.8987,0.6811,0.5958,0.7618,0.7618
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,GUERNSEY,7404398111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8727,0.822,0.6944,0.6581,0.7618,0.7618
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",10501 EAST 91ST STREET SOUTH,TULSA,OK,74133,TULSA,9183076000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8797,0.8751,0.6422,0.6501,0.7618,0.7618
520066,MERCY HEALTH SYSTEM CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,ROCK,6087566080,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8683,0.8729,0.6733,0.6325,0.7618,0.7618
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,CRAVEN,2526338640,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.882,0.89,0.6689,0.6058,0.7617,0.7617
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,7659833000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.881,0.9512,0.6522,0.5622,0.7616,0.7617
240115,MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433,ANOKA,7632368205,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.881,0.8741,0.6556,0.6357,0.7616,0.7616
240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,SAINT PAUL,MN,55102,RAMSEY,6512327707,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8833,0.9427,0.6267,0.5934,0.7615,0.7615
50140,KAISER FOUNDATION HOSPITAL FONTANA,9961 SIERRA AVE,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.879,0.8926,0.6589,0.6154,0.7615,0.7615
340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,ONSLOW,9105772345,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8873,0.8752,0.6344,0.6485,0.7614,0.7614
190008,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,HOUMA,LA,70360,TERREBONNE,9858734141,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8707,0.923,0.6689,0.5826,0.7613,0.7613
230277,HURON VALLEY-SINAI HOSPITAL,ONE WILLIAM CARLS DRIVE,COMMERCE TOWNSHIP,MI,48382,OAKLAND,2489373370,Acute Care Hospitals,Proprietary,Yes,0.8887,0.8889,0.6433,0.6242,0.7613,0.7613
60065,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,THORNTON,CO,80229,ADAMS,3034517800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8627,0.9208,0.6411,0.6202,0.7612,0.7612
330232,ST MARY'S HOSPITAL ( TROY ),1300 MASSACHUSETTS AVENUE,TROY,NY,12180,RENSSELAER,5182725000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.873,0.8468,0.6333,0.6917,0.7612,0.7612
180013,THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,BOWLING GREEN,KY,42101,WARREN,2707451000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.884,0.9282,0.6411,0.591,0.7611,0.7611
100099,LAKE WALES MEDICAL CENTER,410 S 11TH ST,LAKE WALES,FL,33853,POLK,8636761433,Acute Care Hospitals,Proprietary,Yes,0.882,0.8862,0.6367,0.6393,0.7611,0.7611
360118,MEDCENTRAL HEALTH SYSTEM MANSFIELD HOSPITAL,335 GLESSNER AVENUE,MANSFIELD,OH,44903,RICHLAND,4195268000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8507,0.9655,0.6511,0.5766,0.761,0.7610
150086,DEARBORN COUNTY HOSPITAL,600 WILSON CREEK RD,LAWRENCEBURG,IN,47025,DEARBORN,8125371010,Acute Care Hospitals,Government - Local,Yes,0.877,0.8978,0.6622,0.6066,0.7609,0.7609
150057,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,1201 HADLEY RD,MOORESVILLE,IN,46158,MORGAN,3178311160,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.888,0.905,0.6811,0.5694,0.7609,0.7609
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,MCMINN,4237451411,Acute Care Hospitals,Proprietary,Yes,0.836,0.8828,0.6778,0.6469,0.7609,0.7609
390072,BERWICK HOSPITAL CENTER,701 EAST 16TH STREET,BERWICK,PA,18603,COLUMBIA,5707595000,Acute Care Hospitals,Proprietary,Yes,0.8627,0.8656,0.6522,0.6629,0.7609,0.7609
520009,ST ELIZABETH HOSPITAL,1506 S ONEIDA ST,APPLETON,WI,54915,OUTAGAMIE,9207382000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8763,0.8707,0.68,0.6162,0.7608,0.7608
310021,ST FRANCIS MEDICAL CENTER,601 HAMILTON AVE,TRENTON,NJ,8629,MERCER,6095995000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8587,0.9706,0.61,0.6034,0.7606,0.7607
260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,SAINT LOUIS,3145696000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.887,0.9275,0.65,0.5778,0.7606,0.7606
